C00041,C00062,C00064,C00065,C00073,C00078,C00079,C00082,C00135,C00152,C00188,C00219,C00245,C00257,C00294,C00299,C00327,C00791,C01586,C01762,Age
-1117.456763,-63566.62306,139642.9601,-6995.822616,3059.90133,-42355.90687,-40534.49446,-43740.44568,-75194.27051,-3591.195122,-10864.71175,25822.31153,-56146.60976,-59506.45676,-1215.435698,2181.456763,760.7549889,7926.241685,-50269.08093,2373.868071,0
-11476.45676,-70749.12306,49106.96009,-2017.322616,-2099.59867,48520.09313,7824.505543,-20248.44568,-38940.77051,3579.304878,-1338.211752,-2513.68847,-43355.10976,-39258.95676,-968.4356984,-18760.04324,1587.754989,212.7416851,-128812.5809,-2224.631929,0
6599.043237,28271.87694,-830.5399113,4505.177384,6437.40133,40957.59313,92352.00554,-35391.94568,111052.7295,10047.30488,-9579.711752,6833.31153,-6430.109756,-3659.956763,329.0643016,22025.45676,13834.75499,20304.24169,15610.41907,-2078.131929,0
9233.543237,-19054.12306,351976.9601,-10022.32262,16637.90133,61040.59313,71089.00554,3240.054324,89787.22949,-2947.195122,-249.2117517,534645.8115,191.8902439,-27461.45676,2540.564302,39106.95676,5747.754989,34096.24169,38656.41907,393.868071,1
-3911.456763,-78155.12306,-165241.0399,-21139.32262,-2213.59867,-102976.4069,-71254.49446,-30238.44568,-104429.2705,-15675.19512,-27891.21175,264710.3115,-53874.60976,77933.04324,-2719.935698,-13322.54324,-3443.745011,-16640.25831,229614.9191,-1162.631929,1
11502.04324,55369.37694,12522.96009,-3066.322616,-4204.59867,28633.09313,26937.00554,45344.55432,228783.7295,17403.30488,44547.78825,-88471.68847,-35474.10976,-4178.956763,-1071.435698,-17647.04324,3600.754989,-15818.25831,373389.4191,-1503.631929,0
-11725.95676,-1624.62306,-353630.5399,-11313.82262,-13020.59867,-90534.40687,-134314.4945,-164472.9457,-184307.7705,-9421.195122,-42879.71175,69266.31153,-56889.60976,41309.04324,-4333.435698,-32547.04324,-3987.245011,-19701.75831,-125996.0809,-723.131929,0
3123.043237,-69069.62306,-137765.5399,-11124.32262,-3034.09867,10452.09313,-41087.49446,-15273.44568,16988.72949,-2698.195122,-31192.71175,-106225.6885,22364.89024,-39590.95676,-1971.935698,18511.45676,-7052.245011,-5473.258315,92267.41907,-1396.131929,1
285.0432373,-31601.12306,-20850.53991,-6636.822616,-1798.59867,11226.59313,10758.50554,-24838.94568,67460.72949,3027.304878,-209.7117517,37265.81153,-37941.60976,116916.0432,1019.564302,-4060.543237,-5040.745011,11242.74169,144429.4191,-54.13192905,0
-3761.456763,-82835.12306,-49628.03991,-15478.82262,-3805.09867,-99894.90687,-53842.99446,-109291.9457,25795.22949,-3954.195122,-21157.21175,-314476.1885,-34034.10976,84860.54324,-3214.435698,-16146.54324,-5432.245011,1266.741685,-3686.580931,-1020.131929,0
-2089.456763,-67018.12306,-94864.03991,-1289.822616,21.40133038,32824.59313,19900.50554,21084.55432,33897.22949,-5855.695122,-497.2117517,74993.31153,21582.39024,42490.54324,-940.4356984,8596.456763,-499.7450111,33839.24169,7307.419069,2406.868071,1
6464.043237,41231.87694,-15813.03991,3778.177384,23550.40133,56867.59313,73879.50554,154029.5543,257901.7295,16352.30488,33992.28825,434593.8115,-4938.609756,-29734.45676,5923.564302,4538.456763,1369.254989,23106.24169,-61075.58093,-905.131929,0
-1664.456763,56274.87694,110842.4601,3802.677384,-2869.59867,-81433.40687,-59992.49446,15486.05432,-49635.27051,1922.804878,-27095.21175,169434.3115,-5273.109756,45624.54324,605.0643016,3178.456763,-1137.245011,-41485.25831,71634.91907,3324.868071,1
-1361.956763,-93494.12306,-173896.5399,-18840.32262,-7731.09867,-77707.40687,-85971.99446,-126575.9457,-67885.27051,-10688.69512,-31551.71175,-256543.1885,-27730.10976,10085.04324,-1992.435698,-18888.04324,-6828.245011,-11711.25831,-72254.58093,-812.131929,0
2406.043237,53821.87694,-451016.0399,-11326.32262,6171.90133,-79347.40687,38888.50554,115257.5543,-88973.27051,-9291.695122,-1946.711752,431326.8115,25038.39024,38825.54324,-2021.935698,-22817.04324,7163.254989,1520.741685,-60091.58093,-2062.131929,0
-8035.956763,-105731.6231,-189817.0399,-8193.322616,-11689.09867,-58980.40687,-77740.99446,-125649.4457,-49283.77051,-4373.695122,-10217.21175,-129913.1885,-65275.60976,-25516.45676,-1943.435698,-17673.04324,-14337.74501,-21258.75831,-30207.08093,-2292.631929,0
-2668.456763,-83724.12306,-253008.5399,-18782.82262,-8503.09867,-85986.40687,-77123.49446,-2068.445676,-32792.77051,-10618.69512,-19418.21175,482765.8115,-20119.60976,13441.04324,-2943.435698,-7431.043237,-1292.245011,-11243.75831,-75563.08093,1419.868071,1
1218.543237,-22356.62306,222878.4601,11396.67738,8229.40133,135087.5931,134658.5055,204288.0543,31786.72949,-530.195122,2747.288248,111045.3115,8720.390244,17353.54324,765.0643016,9336.456763,-3864.245011,-2648.758315,-3696.080931,275.868071,0
-6501.956763,-64104.62306,-83902.03991,-12707.32262,-10112.09867,-29193.40687,-63683.49446,-76063.94568,-137362.7705,-5868.195122,-20730.71175,266571.8115,-48194.10976,-46599.95676,6813.064302,5129.956763,-3610.245011,17471.24169,-71168.08093,-637.131929,0
18019.04324,87715.37694,185960.4601,12164.17738,-6890.09867,-28861.90687,-31793.49446,-18289.94568,-98119.27051,2447.304878,33386.78825,408203.8115,-29811.10976,-30722.95676,1581.564302,-20089.54324,28820.75499,14575.74169,-150135.5809,-1387.131929,1
-17113.95676,-62817.12306,-185430.5399,-5989.322616,-5515.59867,-36715.40687,-66447.49446,-22262.44568,-251131.7705,-4978.695122,-28997.21175,-525313.6885,-12634.10976,-18263.95676,3603.064302,-45352.54324,-10265.74501,11085.24169,-96457.08093,-983.631929,0
-10573.95676,-93868.12306,-183514.5399,28319.67738,895.4013304,-48203.40687,187.5055432,9188.554324,-222576.7705,-3665.695122,-29899.21175,-506791.6885,-9892.109756,-24673.95676,7985.064302,-19680.54324,3833.254989,11067.24169,-87060.08093,424.368071,0
-1384.956763,-44833.62306,5673.960089,4846.177384,734.4013304,-3180.406874,44761.50554,40965.55432,11598.22949,1860.304878,5350.288248,61247.31153,-46615.10976,-33152.45676,2919.064302,13506.95676,4479.754989,23040.24169,-103685.0809,-420.131929,0
25.54323725,19452.87694,-188466.5399,-4707.822616,-5706.59867,100370.5931,-40873.49446,-35050.44568,25901.72949,-7575.695122,12515.78825,-95999.68847,-46577.60976,12691.04324,-691.4356984,-10407.04324,-8511.745011,-3660.758315,-15465.08093,-1656.131929,0
-3198.956763,-53897.12306,-54828.53991,-12550.32262,-5254.59867,-15591.40687,-119710.4945,-25424.44568,-161893.7705,-9963.195122,-30089.21175,-163662.1885,-56470.10976,-38988.45676,-1975.435698,-24689.54324,-11071.24501,-26748.75831,-55077.58093,-1391.131929,0
3356.543237,117835.8769,224602.4601,13287.17738,25016.90133,145918.0931,163178.5055,57160.55432,179514.2295,17255.80488,18852.28825,716660.3115,-23126.60976,24272.54324,2707.064302,37073.45676,31302.25499,59523.24169,-96053.58093,417.368071,0
-5991.956763,30394.37694,20696.46009,-3894.322616,4058.40133,-16913.90687,-26101.99446,-54149.94568,-33474.27051,-2632.695122,-9222.711752,-89764.68847,-46494.60976,-60037.45676,-2071.435698,-4388.543237,-4751.745011,-34803.75831,-63100.58093,-1356.631929,0
13092.54324,34943.37694,293149.4601,25817.67738,8598.40133,123836.0931,129521.0055,169044.0543,101271.7295,11534.80488,7433.788248,-486856.1885,20605.89024,44667.04324,2294.064302,18762.45676,11832.75499,46569.74169,238001.4191,284.368071,0
9246.543237,36376.37694,434428.4601,7555.177384,24108.90133,174589.5931,160540.5055,86242.55432,133807.7295,7440.804878,12272.78825,200935.8115,16632.39024,131716.0432,3830.564302,44693.95676,7346.754989,48817.74169,47467.41907,812.368071,0
-3016.456763,-12782.12306,246384.4601,11397.67738,-7998.09867,-12812.40687,-19730.49446,-585.9456763,-71584.77051,9530.304878,-5344.211752,-33655.68847,-35673.60976,-33550.95676,-2288.935698,17476.45676,-2289.745011,-6931.258315,21529.41907,1898.868071,0
19881.54324,36169.87694,313690.4601,22902.67738,19384.40133,194006.0931,174514.0055,284996.5543,209239.7295,26269.30488,35742.78825,-525826.1885,2339.890244,9416.543237,2690.064302,-1736.543237,5949.754989,38349.74169,-8960.080931,-129.131929,0
-6168.956763,-122494.6231,-362269.5399,-15362.82262,-6590.09867,16869.59313,-69280.49446,-73534.44568,-124974.7705,-5251.695122,-33799.21175,466902.3115,67057.39024,-10898.95676,-496.9356984,2711.956763,8363.754989,-4605.258315,-33306.58093,311.868071,0
2945.543237,68280.87694,211929.4601,-4504.822616,-1860.59867,-61767.90687,17668.00554,46201.55432,-37019.77051,9918.804878,-29097.21175,-30810.68847,79871.89024,72311.54324,-4.935698448,-17454.54324,11957.75499,-7479.258315,189675.9191,-487.131929,1
4255.043237,-79718.12306,-246873.5399,-2862.322616,678.4013304,45814.09313,69028.50554,35889.55432,70282.72949,-596.195122,-25533.21175,-186453.6885,106300.8902,-15808.45676,825.0643016,21641.95676,3581.254989,-15052.25831,-52555.58093,-1741.131929,0
2245.043237,-59256.12306,-80819.53991,-1774.322616,26.40133038,56231.59313,-13575.49446,-34016.44568,-177105.7705,-4526.695122,-14326.21175,-43347.68847,76536.89024,531.0432373,237.0643016,3541.456763,-10967.74501,35355.24169,265031.9191,2769.368071,0
2086.043237,13795.87694,-203242.5399,5541.677384,-4947.09867,-68837.40687,-33312.49446,-129217.9457,80101.22949,-5893.195122,-20777.21175,-181128.6885,-38690.10976,1803.543237,-2279.435698,8476.456763,-10023.74501,35975.24169,81776.41907,-203.131929,0
989.5432373,-14229.62306,-61031.03991,1326.177384,-9215.09867,-23179.90687,-12738.99446,-105983.4457,64355.22949,5029.304878,-1970.211752,-2983.18847,-27908.10976,-22575.95676,-669.4356984,3666.956763,-10672.74501,22223.24169,68900.91907,1058.368071,0
3469.543237,-99265.12306,208982.4601,1177.177384,-676.0986696,79496.09313,32085.00554,-38166.94568,29393.72949,-2643.195122,-12440.21175,-183911.1885,65384.39024,-7229.456763,1668.064302,31883.95676,-3157.745011,10010.74169,44246.91907,480.868071,0
-9175.456763,-160646.1231,-95862.03991,-17587.82262,-10853.59867,-159125.4069,-173358.4945,-93127.44568,-213186.2705,-10016.69512,-38530.21175,397641.8115,-43662.60976,-53637.95676,-4015.435698,-24695.04324,-6165.245011,2941.241685,-41712.58093,-1059.631929,0
754.5432373,4467.37694,12127.46009,-2840.322616,-246.0986696,-15222.90687,-42716.99446,-72117.44568,38064.22949,-3779.195122,-22824.21175,29208.81153,81689.39024,-52308.95676,-2805.435698,21759.95676,-11429.74501,-913.7583149,-27430.08093,-384.631929,0
3696.543237,-53197.12306,-43497.53991,395.6773836,74.90133038,-27929.40687,-24271.99446,-117366.4457,96498.72949,-8598.695122,-18354.21175,443415.8115,1573.390244,63773.54324,-840.9356984,14083.95676,-13351.74501,2325.741685,-17778.08093,2592.368071,0
8060.043237,36586.37694,146863.9601,23317.67738,9525.90133,20520.59313,-1270.494457,-26186.94568,38973.72949,-5267.695122,1148.288248,164926.3115,72591.39024,-16075.45676,-13.93569845,86433.45676,6361.254989,22462.74169,-29278.08093,3634.868071,0
-9165.956763,-127407.1231,-223005.0399,-23219.32262,-12699.59867,-116077.9069,-123459.9945,-156089.9457,-213119.7705,-14416.69512,-29642.71175,49340.81153,-13785.10976,-25298.95676,-795.9356984,10205.45676,-13154.24501,12603.74169,-149932.0809,636.368071,0
423.0432373,-17024.12306,42084.46009,-13011.32262,2373.40133,-37755.40687,-24265.49446,-3972.445676,-251773.7705,-1027.695122,-17476.21175,-255837.6885,39963.89024,92515.04324,6652.064302,-24042.54324,5359.254989,91924.24169,417495.9191,878.368071,1
9239.043237,50495.87694,13377.96009,-7427.822616,-11211.59867,-58677.90687,14452.00554,94720.05432,-100252.2705,-85.69512195,1126.788248,-48046.18847,-3725.109756,18965.04324,-1243.935698,-16510.54324,22447.25499,3479.741685,-61965.58093,-236.131929,1
-256.4567627,-99520.12306,-108039.0399,-17655.82262,-6449.09867,-183127.4069,-159613.4945,-137874.4457,-172925.7705,-6100.195122,-30596.71175,206047.3115,72415.39024,230218.5432,2525.064302,-14842.54324,-524.2450111,12936.74169,243519.4191,653.868071,1
1201.043237,27595.37694,-181111.5399,177.6773836,444.4013304,48291.09313,77731.00554,69469.55432,-41211.27051,-13927.19512,-19547.21175,129441.8115,15502.89024,-20982.45676,1558.564302,4297.956763,-8667.245011,-6965.758315,-96957.58093,-147.631929,1
-5057.956763,-45533.62306,-19829.53991,-7036.822616,-12776.59867,-74389.40687,-64567.49446,-46494.44568,-81318.27051,3016.804878,-903.7117517,306191.8115,-28257.60976,-3678.456763,-3428.935698,174.4567627,-8656.245011,-4610.758315,-85740.58093,3743.368071,0
-9235.456763,-113580.1231,-24184.53991,-9732.822616,-14620.09867,2038.593126,-74804.99446,-87620.94568,11179.22949,217.304878,-4033.211752,-189581.6885,-29965.10976,-7129.956763,-886.4356984,-3469.043237,-13846.74501,-16291.75831,-94291.08093,-980.131929,0
-7030.456763,33208.87694,-6732.039911,-7104.322616,-8578.59867,-9461.906874,-41411.99446,49288.05432,-203719.2705,-3250.195122,-32847.21175,-6905.68847,-39606.10976,103890.0432,3980.564302,-34097.54324,-3800.745011,-31397.25831,99395.91907,1495.868071,1
-3570.956763,33060.87694,-201892.0399,-9554.322616,-11094.59867,-66960.90687,-87885.99446,-97560.44568,-10622.27051,-8118.695122,11352.28825,104642.3115,-10238.10976,-20774.95676,-2572.435698,-27247.04324,-8169.245011,-32100.25831,-145120.0809,-1244.631929,0
-7718.956763,-52087.62306,-355528.0399,-10835.82262,-5761.59867,-15966.90687,-35528.49446,25459.55432,36002.72949,-10122.19512,-20486.71175,472697.8115,-16802.60976,-945.4567627,-1169.435698,2238.956763,-3360.745011,-8600.258315,51649.41907,91.86807095,1
10264.54324,-18188.12306,-239050.0399,-8906.322616,-568.0986696,212551.0931,65703.00554,96181.55432,9445.22949,-3229.195122,-10400.21175,236530.3115,-18098.10976,-37864.95676,1422.064302,33680.95676,2515.254989,21204.24169,-162275.5809,1639.868071,0
-6981.956763,-13455.62306,-63102.53991,-10969.32262,-6838.09867,-27244.40687,-43286.49446,-33966.94568,-82643.77051,-6657.695122,-18558.71175,312300.3115,-25103.60976,-63865.95676,-804.9356984,-261.5432373,-1172.745011,18006.24169,-126977.5809,-1567.131929,0
5972.543237,-16884.12306,106056.4601,-1484.322616,2989.90133,18913.59313,31493.50554,-8914.445676,192018.2295,-6217.695122,-3746.211752,-106140.6885,18380.89024,-11246.45676,331.0643016,6270.956763,-4404.245011,29545.74169,-98669.58093,73.86807095,0
-4621.456763,-119208.6231,67758.46009,-14843.32262,-4560.59867,-186819.9069,-108615.9945,15711.05432,-208479.2705,-8533.695122,-41625.21175,101371.3115,140518.8902,89817.04324,-1460.435698,-18564.54324,-12109.74501,-47563.75831,290131.9191,1655.368071,1
-396.9567627,58429.37694,58865.46009,3065.677384,496.4013304,80369.09313,90655.50554,237358.5543,-116039.7705,-221.195122,-7355.211752,-294922.6885,-4081.109756,31738.54324,1389.064302,-24680.54324,2105.254989,-26315.25831,231287.4191,218.368071,1
1087.043237,-37247.12306,65775.46009,659.1773836,-4585.59867,42526.09313,-12793.99446,-46407.94568,201269.2295,13072.80488,19658.28825,177658.8115,-3754.609756,-62282.95676,-1731.435698,6284.456763,990.2549889,49064.24169,-84904.08093,2080.368071,0
-13807.45676,-8022.12306,-198071.5399,-15746.32262,-3476.09867,-79623.40687,-103208.4945,-169434.9457,-80791.77051,-4684.695122,-25894.21175,27541.31153,-47143.10976,1446.543237,-2278.935698,-281.0432373,-5106.745011,2619.241685,-75368.58093,921.368071,0
-1629.956763,-33821.12306,-27088.03991,-20614.32262,-5757.59867,-86087.40687,-126037.9945,-130526.9457,-13372.77051,-2163.695122,-17776.21175,-225990.1885,-78127.10976,57591.04324,-2362.935698,-23573.04324,-13287.24501,-13620.25831,273612.4191,-2278.631929,0
-5605.456763,-129281.6231,-153906.0399,-20160.82262,-8163.09867,-17587.90687,-126458.4945,-130595.4457,-148641.7705,-682.695122,-27363.71175,34946.81153,-63827.60976,-85461.95676,-1379.435698,-19758.04324,-15242.74501,9814.241685,-122925.5809,-2357.131929,0
25694.04324,134628.3769,450169.9601,13692.67738,29373.90133,139883.0931,164109.5055,168158.0543,152125.2295,15002.80488,33394.28825,-340035.6885,88781.89024,125789.5432,3603.564302,20230.95676,6810.254989,83239.24169,334287.9191,1253.868071,1
-4024.956763,111978.3769,74521.96009,3117.177384,10572.90133,116893.0931,70857.00554,69679.05432,9900.72949,2927.804878,-4459.711752,251465.3115,-10796.60976,-6856.456763,512.5643016,7908.456763,16649.25499,12019.24169,97076.91907,-1538.631929,0
11834.54324,-18777.62306,218231.9601,13596.67738,8134.40133,151423.0931,108160.0055,42465.05432,527.72949,-5984.695122,-21098.21175,-268768.1885,125516.8902,18019.04324,3455.064302,34546.45676,12732.25499,34076.74169,509205.9191,3363.368071,0
5832.043237,-40441.62306,-89885.03991,4456.177384,17219.90133,67593.09313,177765.0055,108904.5543,17936.72949,3143.304878,5761.788248,133952.3115,-1190.109756,134191.5432,-189.9356984,-2993.543237,25286.75499,54542.24169,564151.4191,-311.631929,0
-12053.95676,-24290.62306,-149219.5399,-9305.822616,-7743.59867,-38275.90687,-76227.49446,-124804.4457,-137272.2705,-4639.195122,-10565.71175,-176304.6885,-33129.60976,-51669.45676,-65.43569845,9330.956763,-9291.245011,-36.75831486,-38349.58093,-842.631929,0
20493.04324,-55213.12306,391522.4601,23375.67738,6133.90133,-13471.40687,41479.50554,63636.05432,-51706.77051,14408.80488,24926.78825,-125597.1885,-53432.10976,-23858.45676,1508.564302,19308.95676,11605.75499,35219.74169,-115645.0809,-1205.131929,0
24789.54324,61270.37694,299839.9601,16175.67738,18739.40133,413843.5931,306419.0055,356434.0543,47513.22949,22429.80488,26576.78825,445006.8115,1698.390244,-6338.956763,3775.564302,51296.45676,246.7549889,100281.2417,-65938.08093,-779.631929,0
-4772.956763,1007.37694,-17170.03991,-13506.82262,1953.90133,24035.09313,90940.50554,99760.05432,-61597.77051,-3192.195122,15784.78825,486825.3115,-14574.10976,164882.0432,-94.43569845,-14339.54324,30942.75499,72225.24169,730733.4191,-1991.631929,1
-11595.45676,-65551.12306,-72157.53991,-29249.32262,-8857.59867,-99238.90687,-174729.9945,-109732.4457,-181113.7705,-14818.19512,-35939.21175,748573.3115,-26194.10976,8571.043237,-3702.935698,-28882.04324,-9577.245011,-13482.25831,-81334.08093,3162.868071,0
-11964.95676,-91401.12306,-30738.03991,-21854.32262,-6455.09867,-69894.40687,25066.50554,16504.05432,-13386.27051,6580.804878,-39232.71175,-166672.1885,-13613.10976,105124.5432,-960.4356984,-8417.043237,4855.254989,-15046.75831,127285.9191,-540.131929,1
-7756.456763,-96266.62306,119872.4601,-18843.82262,-7702.59867,-79162.40687,-144200.4945,-57700.94568,-127637.2705,-13205.69512,-46795.21175,676502.3115,29302.39024,-24301.45676,-3109.435698,-568.5432373,-1383.245011,-20082.75831,-162928.5809,-647.131929,1
449.5432373,29337.37694,-73533.53991,7125.677384,-2235.59867,-53376.40687,-14014.99446,-82996.44568,24155.72949,-6196.195122,16137.78825,-224952.6885,-43809.10976,-56451.45676,-1623.435698,2548.456763,-10717.24501,-7262.758315,-101630.5809,-1652.631929,0
5810.043237,32680.87694,201541.9601,15322.17738,21558.40133,399142.0931,87884.50554,225599.5543,-32228.27051,25442.30488,26374.78825,601265.3115,45809.39024,126335.0432,1466.064302,-9727.543237,14910.75499,2694.741685,127006.4191,1860.868071,1
21447.54324,139625.3769,164974.4601,24046.67738,46731.40133,419845.0931,312370.5055,460554.0543,101165.2295,19195.30488,44905.78825,458598.3115,54563.39024,-1866.456763,5317.064302,-1142.043237,5580.754989,9476.741685,-154487.0809,-116.131929,0
2431.043237,-6055.12306,151181.4601,-12661.32262,4629.90133,49026.59313,86331.00554,-9235.945676,179883.2295,7775.804878,5998.788248,-159220.1885,-29136.10976,35487.54324,1532.564302,16742.45676,-1035.245011,6678.241685,76247.41907,-2201.131929,0
-4145.456763,15278.87694,300658.9601,-9285.322616,1915.90133,116033.0931,-72342.49446,-96797.94568,-143880.2705,-8397.195122,-16332.21175,84754.81153,-36907.60976,-22348.45676,2473.064302,9240.956763,-7560.245011,-6112.258315,-20287.58093,-1893.631929,0
-2363.456763,-68600.62306,210636.9601,-7395.322616,-6305.59867,65717.09313,-5047.494457,32934.55432,-19608.77051,7587.304878,-15094.71175,149593.3115,-64284.60976,-2191.456763,-3502.435698,21154.45676,3832.754989,41017.24169,-105664.5809,358.368071,0
8954.043237,8214.37694,171304.9601,346.1773836,4193.90133,-126395.4069,-63327.99446,-79872.94568,-44191.27051,152.304878,14362.28825,-183524.6885,-32582.10976,-64938.45676,-2805.935698,-4561.543237,-4184.745011,1485.241685,-106378.5809,-2073.131929,0
10292.54324,159964.3769,78104.46009,11015.67738,3486.40133,-71021.90687,-20282.99446,14952.55432,96706.22949,8842.304878,38485.78825,-271310.6885,-54349.60976,-38529.95676,-339.4356984,-4639.043237,-6565.245011,-11180.25831,32555.41907,-1120.131929,0
6595.043237,-46196.12306,-41331.53991,-6291.322616,2886.40133,148413.5931,76684.50554,97930.55432,-103100.7705,884.304878,-2669.211752,-341898.6885,56200.89024,-35469.95676,2654.064302,-4876.543237,-6929.745011,67144.24169,-38081.08093,-253.631929,0
-6177.456763,25532.87694,-115640.0399,-10032.82262,-6541.59867,-31882.40687,-98004.49446,-129115.9457,20279.72949,-9151.195122,-14194.71175,-283147.6885,-31370.60976,35073.54324,-2478.935698,-22227.04324,-13132.74501,-15875.25831,-35683.08093,-1617.631929,0
6235.543237,-39344.12306,100968.9601,4356.177384,-7198.59867,-41815.90687,-84306.99446,-108706.4457,-3222.77051,-799.695122,7277.288248,716038.8115,-10123.10976,-39110.45676,-1314.435698,28245.45676,8372.754989,71725.24169,-140591.5809,961.368071,0
4050.543237,-109070.1231,-79963.03991,-6909.822616,-9774.09867,-72384.40687,-31395.99446,-120616.9457,-55656.77051,-2206.695122,-21261.71175,-131654.1885,15245.89024,-7355.956763,-2093.435698,-18358.04324,-1932.245011,5299.741685,-92061.08093,-147.631929,1
10637.04324,-47828.62306,-68701.53991,12927.17738,-2442.09867,-40146.90687,59315.50554,2344.054324,-78234.27051,-1475.195122,1736.788248,454695.3115,18002.39024,-16608.95676,-1302.435698,-10311.54324,19355.75499,30304.74169,-184326.5809,-1069.631929,1
-258.9567627,-69535.62306,92577.96009,-5474.322616,-8223.59867,-79759.40687,-55211.49446,30959.55432,-139946.7705,-4160.195122,-20538.21175,397941.3115,12894.89024,152889.5432,-1776.435698,-28127.04324,1236.254989,-16694.25831,315480.4191,-509.631929,1
16858.54324,84163.37694,131704.4601,-6658.322616,16008.40133,112862.5931,174280.5055,155237.0543,821.22949,6703.304878,12383.78825,-316559.6885,-11642.60976,-58464.95676,1020.064302,-3277.543237,34113.25499,35685.24169,-58064.58093,-1009.131929,0
-6911.456763,-63724.12306,6521.960089,-13237.32262,-4680.09867,-97097.40687,-50835.49446,-74313.94568,-130691.2705,-6468.195122,-21484.21175,373311.8115,-70351.10976,-72218.95676,-705.9356984,1642.456763,-2889.745011,-25224.75831,-130729.5809,2484.868071,0
10924.54324,104351.3769,208200.9601,21768.67738,33254.90133,183612.5931,220090.5055,210103.5543,318073.2295,13952.80488,106184.7882,-62840.18847,47083.39024,-22469.95676,3857.564302,9451.456763,2896.754989,35076.74169,-110411.5809,26.86807095,0
5502.543237,68801.87694,91486.46009,2867.177384,3435.40133,57670.59313,48644.50554,68375.55432,159026.2295,-6015.195122,-4828.711752,-343726.6885,-19631.60976,121.0432373,-1061.935698,16760.45676,6866.254989,-12861.75831,-118211.0809,-559.131929,0
13717.04324,58310.37694,-75781.03991,14487.17738,12015.40133,62444.59313,131653.5055,109013.0543,173150.7295,8141.304878,19934.28825,320376.8115,89454.39024,31981.54324,6382.064302,11743.95676,-1326.245011,1042.241685,-62302.58093,778.868071,0
8476.043237,70053.37694,219003.9601,5662.177384,11753.40133,-1968.406874,33077.50554,3374.054324,71728.72949,17453.30488,24279.28825,99186.31153,3957.890244,-23982.95676,367.5643016,-4711.543237,-5011.245011,-26205.25831,-49507.58093,-1827.131929,1
12690.54324,-28458.12306,97434.46009,14247.17738,9767.90133,-4844.906874,20538.50554,26138.05432,33624.72949,6339.304878,24565.78825,-162925.1885,-45951.60976,-20419.95676,-1135.935698,14960.95676,-1256.245011,8283.241685,-28696.58093,-1002.631929,1
6908.043237,68889.37694,147235.9601,22496.67738,13890.90133,44582.09313,78488.50554,145474.0543,256570.7295,20416.80488,53757.28825,10447.31153,19768.89024,-2719.456763,1880.064302,16740.45676,4921.254989,-29742.25831,60914.91907,-330.631929,0
-651.4567627,17818.87694,-128003.0399,-3795.822616,-4050.59867,60439.09313,139938.0055,46832.05432,-5106.77051,9160.304878,25343.78825,235619.8115,8289.890244,-29432.45676,-482.9356984,-3123.043237,-2910.745011,-26426.75831,-112019.0809,647.868071,0
-2278.456763,104145.8769,295803.4601,-2001.822616,-3343.59867,-57298.90687,-34745.49446,13516.05432,127154.2295,7974.804878,16816.28825,432577.8115,4491.390244,-35475.45676,-1611.935698,-19019.54324,1347.754989,-42684.25831,-5336.580931,-16.13192905,1
-1932.456763,99556.87694,77192.96009,13520.67738,8399.90133,4954.593126,-19895.49446,7114.054324,-33064.27051,5183.804878,7098.788248,-543840.6885,-11810.60976,-2509.956763,2034.064302,-8979.543237,-3541.745011,-17145.25831,-6380.080931,-310.131929,0
-9252.956763,39447.37694,-213491.0399,-11315.32262,-4506.59867,-108642.4069,-108805.9945,-90818.44568,-121370.7705,-6884.695122,-20287.21175,705621.3115,-55500.10976,-66953.95676,-1188.435698,7329.956763,-7524.745011,-32354.75831,-149270.0809,1542.868071,0
-9790.956763,48615.87694,-251480.0399,-19020.32262,-3980.59867,-170373.9069,-178889.4945,-131776.4457,-174454.7705,-11846.69512,-18867.21175,248598.8115,-70631.10976,-58293.45676,-5110.935698,-22779.54324,-21787.74501,-56710.75831,-122079.0809,510.368071,0
-4538.456763,80390.87694,98846.46009,5556.677384,-1228.59867,-89362.90687,-47227.99446,-56122.44568,-74290.77051,1849.804878,-8610.211752,-91907.18847,-32467.10976,-28641.95676,-1468.435698,-4762.043237,-2925.745011,-30475.25831,-88198.58093,430.868071,0
3104.043237,-18535.12306,110960.4601,6442.177384,167.4013304,-34028.40687,-84037.49446,-59845.44568,11692.22949,1008.804878,13854.78825,-163262.1885,-3102.109756,-30369.45676,-255.4356984,5985.456763,-2177.745011,-32911.75831,-147777.0809,-2838.631929,0
3332.043237,204380.3769,105912.9601,210.6773836,1135.90133,100404.5931,94469.50554,38903.55432,5001.72949,6104.804878,351.2882483,37666.31153,1485.890244,-21059.45676,801.0643016,29984.45676,9921.254989,7841.241685,-59002.08093,577.868071,0
3837.043237,-5006.12306,-15138.53991,4486.677384,261.4013304,23855.59313,1201.005543,-35482.94568,126881.2295,3703.804878,-326.7117517,-213672.1885,-21082.60976,-34676.95676,-2049.435698,-4759.543237,-4823.245011,-25009.75831,-162742.0809,-1970.131929,0
-4712.956763,166935.3769,28896.46009,25528.17738,1472.90133,-125767.9069,2004.005543,180.0543237,-32854.27051,6099.804878,9669.288248,232905.8115,50119.39024,-49996.45676,-683.9356984,15701.45676,-9466.245011,-28162.75831,2286.419069,5667.368071,0
